,Unnamed: 0,apartment_id,site_id,building_id,plan_id,floor_id,unit_id,area_id,unit_usage,entity_type,entity_subtype,geom,elevation,height,zoning,roomtype
69,69,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-4.9563736602059763 0.2924748656376828, -4.9837612073864364 0.2598356578930261, -5.5843226298881206 0.7637665260134909, -5.5569350827076605 0.7964057337581476, -4.9563736602059763 0.2924748656376828))",0.0,2.6,Structure,Structure
70,70,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.0623025638498076 -0.6612430742154292, -4.3761957726854801 -4.6105872113188973, -4.5132804452130380 -4.4955595131609645, -1.1993872363773654 -0.5462153760574981, -1.0623025638498076 -0.6612430742154292))",0.0,2.6,Structure,Structure
71,71,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-3.5913772298636379 -0.6526608170834063, -3.6132872676080066 -0.6787721832791309, -4.9123277358453468 0.4112521945031808, -4.8904176981009781 0.4373635606989072, -3.5913772298636379 -0.6526608170834063))",0.0,2.6,Structure,Structure
72,72,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((0.0732615774522669 -6.5197863305282162, -0.3510481232282712 -6.1637482171822340, 4.2034897884851770 -0.7358612982912017, 4.6277994891657528 -1.0918994116371388, 0.0732615774522669 -6.5197863305282162))",0.0,2.6,Structure,Structure
73,73,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-2.5894447008025896 0.4088249934229342, -3.7123341352014538 -0.9293825241079912, -3.7971960753375624 -0.8581749014387956, -2.6743066409386982 0.4800326160921333, -2.5894447008025896 0.4088249934229342))",0.0,2.6,Structure,Structure
74,74,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.3355189904075764 -6.4103830784316322, -1.0968928020243673 -7.3177530537330906, -1.6125922843899443 -6.8850298082818213, -0.8512184727731533 -5.9776598329803630, -0.3355189904075764 -6.4103830784316322))",0.0,2.6,Structure,Structure
75,75,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-3.3523205422760105 -0.6196488238415956, -3.6152409952084277 -0.9329852181903000, -3.7066307768934657 -0.8563000860850121, -3.4437103239610485 -0.5429636917363059, -3.3523205422760105 -0.6196488238415956))",0.0,2.6,Structure,Structure
76,76,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((1.4031780139311683 -4.2985134129163924, 1.2991053346454202 -4.4225424023460889, -2.0039824891138434 -1.6509226276835260, -1.8999098098280953 -1.5268936382538296, 1.4031780139311683 -4.2985134129163924))",0.0,2.6,Structure,Structure
77,77,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-3.6849465880209937 -0.8967433163633363, -3.7561542106901902 -0.9816052564994440, -5.7145066753695959 0.6616475743281640, -5.6432990527003994 0.7465095144642717, -3.6849465880209937 -0.8967433163633363))",0.0,2.6,Structure,Structure
78,78,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,separator,WALL,"POLYGON ((0.5548389007820758 1.3190194282083443, 0.4343336931880506 1.1754069141318535, -0.4958703984871559 1.9559408243761165, -0.3753651908932502 2.0995533384527074, 0.5548389007820758 1.3190194282083443))",0.0,2.6,Structure,Structure
79,79,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-1.7490416359842111 -1.4866268018347277, -1.8929805421381483 -1.3658477187688991, -1.3671396362733157 -0.7391749300714903, -1.2232007301193786 -0.8599540131373189, -1.7490416359842111 -1.4866268018347277))",0.0,2.0,Door,Door
80,80,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-4.3563361275640142 -4.5938793791260508, -4.5002750337179513 -4.4731002960602222, -3.1473302030032215 -2.8607234334741776, -3.0033912968492844 -2.9815025165400062, -4.3563361275640142 -4.5938793791260508))",0.0,2.0,Door,Door
81,81,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,ENTRANCE_DOOR,"POLYGON ((-2.3357708463584386 0.1676011105933881, -2.2092403783847132 0.3183942503737018, -1.5434005403937148 -0.2403117121076832, -1.6699310083674401 -0.3911048518879969, -2.3357708463584386 0.1676011105933881))",0.0,2.0,Entrance Door,Entrance Door
82,82,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-7.6309697537290155 -0.8463456172703534, -6.5575144455524947 0.4329486027383407, -6.1132086685434883 0.0601317891201472, -7.1866639767200091 -1.2191624308885469, -7.6309697537290155 -0.8463456172703534))",0.5,1.9,Window,Window
83,83,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((3.0636344532033402 -2.9775414807432110, 2.6181092674887747 -2.6037014617299299, 3.3630505507972916 -1.7159150110752659, 3.8085757365118553 -2.0897550300885470, 3.0636344532033402 -2.9775414807432110))",0.5,1.9,Window,Window
84,84,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-8.0732643872629293 -6.6758360326507669, -9.2912750518221046 -5.6538037332491689, -8.9184582382039110 -5.2094979562401624, -7.7004475736447375 -6.2315302556417604, -8.0732643872629293 -6.6758360326507669))",0.5,1.9,Window,Window
85,85,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((0.2974921879768693 -6.2741014629535421, -0.1480329977376953 -5.9002614439402619, 0.2353926627887462 -5.4433125355150676, 0.6809178485033107 -5.8171525545283478, 0.2974921879768693 -6.2741014629535421))",0.5,1.9,Window,Window
86,86,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-3.1350740959083874 -0.2457393520369298, -3.2241791330513019 -0.1709713482342714, -2.7531133215473886 0.3904230249738241, -2.6640082844044741 0.3156550211711657, -3.1350740959083874 -0.2457393520369298))",0.0,2.0,Door,Door
87,87,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-1.7890173434366408 -8.1386178360676134, -1.9809358849752230 -7.9775790586465076, -1.3893648658772846 -7.2725721713619214, -1.1974463243387024 -7.4336109487830271, -1.7890173434366408 -8.1386178360676134))",0.0,2.0,Door,Door
88,88,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-5.6165572799898840 1.5694958477818464, -5.2495641477717188 2.0068612315602472, -4.7903304948043983 1.6215184427311744, -5.1573236270225635 1.1841530589527718, -5.6165572799898840 1.5694958477818464))",0.5,1.9,Window,Window
89,89,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-3.3567728915949306 -1.2082668015102378, -3.2992590425159651 -1.1397244652464575, -2.3592498594698501 -1.9284858240437099, -2.4167637085488156 -1.9970281603074884, -3.3567728915949306 -1.2082668015102378))",0.0,2.0,Door,Door
90,90,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-5.3232748345730752 -3.9760793746232697, -5.2312526760467293 -3.8664116366012227, -4.6306912535450451 -4.3703425047216893, -4.7227134120713909 -4.4800102427437345, -5.3232748345730752 -3.9760793746232697))",0.0,2.0,Door,Door
91,91,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((2.6911638115490835 -3.4214347060705421, 2.2456386258345180 -3.0475946870572610, 2.6290642863609595 -2.5906457786320658, 3.0745894720755249 -2.9644857976453469, 2.6911638115490835 -3.4214347060705421))",0.5,1.9,Window,Window
92,92,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-2.7311489664444686 -9.2614065824838061, -2.9230675079830508 -9.1003678050626995, -1.9809358849752230 -7.9775790586465076, -1.7890173434366408 -8.1386178360676134, -2.7311489664444686 -9.2614065824838061))",0.5,1.9,Window,Window
93,93,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,ENTRANCE_DOOR,"POLYGON ((-0.7110512080647871 2.1303807525960448, -0.5845207400910608 2.2811738923763603, 0.1074304640956623 1.7005578921506039, -0.0191000038780640 1.5497647523702920, -0.7110512080647871 2.1303807525960448))",0.0,2.0,Entrance Door,Entrance Door
94,94,dd7f04c697c2d6ba20587aad0f95b928,210,399,1054,1588,7301.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((0.6699628296311269 -5.8302082376262101, 0.2244376439165623 -5.4563682186129299, 0.9693789272250775 -4.5685817679582659, 1.4149041129396420 -4.9424217869715461, 0.6699628296311269 -5.8302082376262101))",0.5,1.9,Window,Window
95,95,,210,399,1054,1588,,619318.0,PUBLIC,area,SHAFT,"POLYGON ((-1.1439038358524964 4.8344437516410981, -1.1097532040165721 4.8751428898209230, -1.6711475772246676 5.3462087013248389, -1.6505231146996717 5.3707879786343238, 0.1626847470170061 3.8493259306201164, 0.0325100957701698 3.6941898223320013, -1.2258312342873445 4.7500635682783905, -1.1504316774014285 4.8399212610771922, -1.1439038358524964 4.8344437516410981))",0.0,2.6,Structure,Structure
96,96,,210,399,1054,1588,,662782.0,PUBLIC,area,STAIRCASE,"POLYGON ((-4.7898233451230414 2.4678236458459200, -4.9253759287643621 2.5815657687844791, -3.4039138807501530 4.3947736305011578, 0.0934771005908139 1.4601141479752080, -1.4225074379873028 -0.3465658721925386, -4.7843458356869490 2.4743514873948520, -4.7898233451230414 2.4678236458459200))",0.0,2.6,Zone3,Stairs
97,97,,210,399,1054,1588,,619304.0,PUBLIC,area,SHAFT,"POLYGON ((0.6040338936684391 1.3098065736218718, 3.7228100651713874 -1.3071573616107397, 3.7021856026463933 -1.3317366389202281, 0.5834094311434450 1.2852272963123834, 0.6040338936684391 1.3098065736218718))",0.0,2.6,Structure,Structure
98,98,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.5548389007820758 1.3190194282083443, 0.4343336931880506 1.1754069141318535, -2.9013933383158701 3.9744142359748782, -2.7808881307218449 4.1180267500513690, 0.5548389007820758 1.3190194282083443))",0.0,2.6,Structure,Structure
99,99,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-1.0959921037073022 -0.6218501760499446, -1.2164973113013273 -0.7654626901264354, -4.9047277864475420 2.3293301412655563, -4.7842225788535169 2.4729426553420470, -1.0959921037073022 -0.6218501760499446))",0.0,2.6,Structure,Structure
100,100,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-0.2691140277293025 0.2972993013646406, -0.3622316881428667 0.1863259950328064, -0.7016794486872966 0.4711564857095905, -0.6085617882737324 0.5821297920414263, -0.2691140277293025 0.2972993013646406))",0.0,2.6,Structure,Structure
101,101,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-0.5411827085587415 0.5033439957104573, -1.3573316145364522 -0.4693043950803126, -1.4552492377704223 -0.3871417535389323, -0.6391003317927115 0.5855066372518376, -0.5411827085587415 0.5033439957104573))",0.0,2.6,Structure,Structure
102,102,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.5491355424740867 1.2459369901853652, -0.3436984956089129 0.1818988177095537, -0.4742553265875395 0.2914490064313942, 0.4185787114954600 1.3554871789072056, 0.5491355424740867 1.2459369901853652))",0.0,2.6,Structure,Structure
103,103,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-2.8607922835442743 4.6856550915578818, -3.2277854157624386 4.2482897077794792, -3.4888990777196920 4.4673900852231601, -3.1219059455015277 4.9047554690015591, -2.8607922835442743 4.6856550915578818))",0.0,2.6,Structure,Structure
104,104,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((3.9249330187591767 -1.3197170023780185, 3.8482478866538887 -1.4111067840630565, 0.5451600628946247 1.3605129905995064, 0.6218451949999126 1.4519027722845461, 3.9249330187591767 -1.3197170023780185))",0.0,2.6,Structure,Structure
105,105,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-3.0370440053654200 4.8335478463323636, -5.2718678552909637 2.1701884943683716, -5.7092332390693645 2.5371816265865377, -3.4744093891438208 5.2005409785505297, -3.0370440053654200 4.8335478463323636))",0.0,2.6,Structure,Structure
106,106,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-1.1111620360693770 4.8750196329874935, -1.1440270926859295 4.8358525836939048, -1.7250049905408211 5.3233509235060925, -1.6921399339242686 5.3625179727996812, -1.1111620360693770 4.8750196329874935))",0.0,2.6,Structure,Structure
107,107,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-4.4397490066167853 2.0615308132660974, -4.9628399733627724 1.4381352743929889, -5.4002053571409050 1.8051284066114726, -4.8771143903951861 2.4285239454842618, -4.4397490066167853 2.0615308132660974))",0.0,2.6,Structure,Structure
108,108,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.2475786502385100 1.4433531787565723, -0.5685702557392016 0.4707047879658024, -0.6664878789731716 0.5528674295071809, 0.1496610270045400 1.5255158202979526, 0.2475786502385100 1.4433531787565723))",0.0,2.6,Structure,Structure
109,109,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-1.1176898776183091 4.8804971424235841, -1.2546276135206096 4.7173011037002990, -1.2807389797163360 4.7392111414446685, -1.1438012438140355 4.9024071801679536, -1.1176898776183091 4.8804971424235841))",0.0,2.6,Structure,Structure
110,110,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.5272255047297190 1.2198256239896406, 0.3901408322021611 1.3348533221475716, 1.0446920254175658 2.1149170581988574, 1.1817766979451354 1.9998893600409400, 0.5272255047297190 1.2198256239896406))",0.0,2.6,Structure,Structure
111,111,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.9184976466655432 3.3499172249336442, 0.8527675334324589 3.2715831263464494, -1.6571742130820386 5.3776743201232247, -1.5914440998489336 5.4560084187104021, 0.9184976466655432 3.3499172249336442))",0.0,2.6,Structure,Structure
112,112,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((3.8198100073605898 -1.4317406408226905, 3.7431248752553010 -1.5231304225077302, 0.4400370514960370 1.2484893521548326, 0.5167221836013258 1.3398791338398741, 3.8198100073605898 -1.4317406408226905))",0.0,2.6,Structure,Structure
113,113,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((3.5487524990515977 -2.3778575386836520, 3.1244427983710219 -2.0218194253377151, 4.3020849583345981 -0.6183601504107169, 4.7263946590151749 -0.9743982637566542, 3.5487524990515977 -2.3778575386836520))",0.0,2.6,Structure,Structure
114,114,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-4.7831722467406781 2.4609373043570226, -5.1282553412144747 2.0496832867743482, -5.3893690031717281 2.2687836642180290, -5.0442859086979315 2.6800376818007035, -4.7831722467406781 2.4609373043570226))",0.0,2.6,Structure,Structure
115,115,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.2972027720179060 3.8489974897097579, -0.8859392661779699 2.4389837151405853, -0.9642733647651456 2.5047138283736903, 0.2188686734307304 3.9147276029428593, 0.2972027720179060 3.8489974897097579))",0.0,2.6,Structure,Structure
116,116,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((-2.8556984474733511 3.9360716699222333, -3.2930638312517519 4.3030648021403994, -2.7151977701422525 4.9917387565059110, -2.4116398090691340 4.7370233833282693, -2.3842298930900001 4.7696892491699998, -2.6877878541624094 5.0244046223475944, -1.5101456942034546 6.4278638972690834, -1.0727803104251024 6.0608707650508595, -2.8556984474733511 3.9360716699222333))",0.0,2.6,Structure,Structure
117,117,,210,399,1054,1588,,,PUBLIC,separator,WALL,"POLYGON ((0.0783282434461210 3.6544384242265533, 0.0509406962656609 3.6217992164818948, -1.2742111381674039 4.7337336320085779, -1.2468235909869438 4.7663728397532328, 0.0783282434461210 3.6544384242265533))",0.0,2.6,Structure,Structure
118,118,,210,399,1054,1588,,,PUBLIC,opening,WINDOW,"POLYGON ((-4.9656358366394464 3.4304139623594221, -4.2392858376936564 4.2960441830838700, -3.7949800606846518 3.9232273694656765, -4.5213300596304418 3.0575971487412321, -4.9656358366394464 3.4304139623594221))",0.5,1.9,Window,Window
119,119,,210,399,1054,1588,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-2.3357708463584386 0.1676011105933881, -2.2092403783847132 0.3183942503737018, -1.5434005403937148 -0.2403117121076832, -1.6699310083674401 -0.3911048518879969, -2.3357708463584386 0.1676011105933881))",0.0,2.0,Entrance Door,Entrance Door
120,120,,210,399,1054,1588,,,PUBLIC,opening,DOOR,"POLYGON ((0.7880955650392343 1.5237584843354650, 0.6441566588852981 1.6445375674012954, 1.1754750741862230 2.2777381976476345, 1.3194139803401592 2.1569591145818077, 0.7880955650392343 1.5237584843354650))",0.0,2.0,Door,Door
121,121,,210,399,1054,1588,,,PUBLIC,opening,DOOR,"POLYGON ((-0.7634757061192676 2.5809529763862482, -0.8457265096358011 2.6499695952810072, -0.3801382075679793 3.2048361269401724, -0.2978874040514459 3.1358195080454134, -0.7634757061192676 2.5809529763862482))",0.0,2.0,Door,Door
122,122,,210,399,1054,1588,,,PUBLIC,opening,WINDOW,"POLYGON ((-2.8438871732144815 4.8605783205560851, -2.4768940409963154 5.2979437043344877, -2.0176603880289967 4.9126009155054131, -2.3846535202471628 4.4752355317270140, -2.8438871732144815 4.8605783205560851))",0.5,1.9,Window,Window
123,123,,210,399,1054,1588,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-0.7110512080647871 2.1303807525960448, -0.5845207400910608 2.2811738923763603, 0.1074304640956623 1.7005578921506039, -0.0191000038780640 1.5497647523702920, -0.7110512080647871 2.1303807525960448))",0.0,2.0,Entrance Door,Entrance Door
124,124,a5266a0d0a3628c0d381f64a9b5aa977,1042,2144,5945,9706,35063.0,448116.0,RESIDENTIAL,area,CORRIDOR,"POLYGON ((-6.6799918199573796 -4.2766342868662246, -6.6291534242159429 -4.3158105400072824, -6.5730858823582734 -4.2430525896503006, -6.6239242780997101 -4.2038763365092429, -5.0502596892893559 -2.1617570240225099, -3.6471199668257386 -3.2430216107157150, -3.5910524249680700 -3.1702636603587351, -3.6418908207095031 -3.1310874072176773, -2.9379390516306430 -2.2175804801908150, -1.8617492582311845 -3.0468962593210591, -2.5657010273100447 -3.9604031863479250, -2.6470424604963423 -3.8977211813222326, -2.7031100023540109 -3.9704791316792125, -2.6217685691677133 -4.0331611367049067, -4.2032684086062790 -6.0854481283399267, -5.7385879599976297 -4.9023252834799678, -5.7946555018552992 -4.9750832338369495, -5.7641524644104383 -4.9985889857215859, -7.1889472912847694 -6.8475223943908610, -7.2601210453227782 -6.7926756399933801, -7.2757915465792022 -6.8130109982899540, -8.1282923987163471 -6.1560707329803623, -6.6799918199573796 -4.2766342868662246))",2.9,2.6,Zone2,Corridor
125,125,a5266a0d0a3628c0d381f64a9b5aa977,1042,2144,5945,9706,35063.0,448095.0,RESIDENTIAL,area,ROOM,"POLYGON ((-8.3027271405561969 -6.0216506848405764, -8.3332301780010596 -5.9981449329559418, -8.3489006792574827 -6.0184802912525157, -11.5575285813845969 -3.5458999295802833, -12.0367293156548847 -2.4375783914394020, -10.1622271423766364 -0.0050669677416195, -9.3605646859809326 -0.6228309799101517, -9.3683999366091442 -0.6329986590584369, -6.8655666698115470 -2.5616911010586918, -6.8498961685551238 -2.5413557427621214, -6.8295608102585499 -2.5570262440185445, -6.6023385420404122 -2.2621635487182168, -5.8515144813861397 -2.8407513077456912, -8.3027271405561969 -6.0216506848405764))",2.9,2.6,Zone1,Bedroom
126,126,a5266a0d0a3628c0d381f64a9b5aa977,1042,2144,5945,9706,35063.0,448097.0,RESIDENTIAL,area,STOREROOM,"POLYGON ((-5.6202207600154459 -5.1095032819767354, -4.5847016832091363 -5.9074780585941369, -5.1711246928648222 -6.6684697983966945, -6.2066437696711318 -5.8704950217792948, -5.6202207600154459 -5.1095032819767354))",2.9,2.6,Zone3,Storeroom
127,127,a5266a0d0a3628c0d381f64a9b5aa977,1042,2144,5945,9706,35063.0,448103.0,RESIDENTIAL,area,SHAFT,"POLYGON ((-2.0958524407722940 -0.4518682669932659, -1.8432446583840889 -0.6465287452383706, -2.4845144224372557 -1.4786942390789370, -2.6456130924908781 -1.3545510164877363, -2.2851915635931430 -0.8868377756665318, -2.3767006759277258 -0.8163205200126278, -2.0958524407722940 -0.4518682669932659))",2.9,2.6,Structure,Structure
128,128,a5266a0d0a3628c0d381f64a9b5aa977,1042,2144,5945,9706,35063.0,448126.0,RESIDENTIAL,area,LIVING_ROOM,"POLYGON ((-7.3632000909497188 -6.9264396652400855, -9.6968839906966018 -9.9548238551106625, -13.9352219992133435 -6.6887451306065948, -11.5858675982100365 -3.6400255824394421, -8.4049682211151513 -6.0912382416094992, -8.4206387223715744 -6.1115735999060732, -7.3632000909497188 -6.9264396652400855))",2.9,2.6,Zone2,Livingroom
